htid,access,rights,ht_bib_key,description,source,source_bib_num,oclc_num,isbn,issn,lccn,title,imprint,rights_reason_code,rights_timestamp,us_gov_doc_flag,rights_date_used,pub_place,lang,bib_fmt,collection_code,content_provider_code,responsible_entity_code,digitization_agent_code,access_profile_code,author,catalog_url,handle_url,publisher,501c3,in_twin_cities,donor_list
mdp.39015018906555,0,ic,2213594,,MIU,990022135940106381,19629537,"1555971210,9781555971212",,89033226,In the North : poetry / by Nina Bogin.,"Graywolf Press, 1989.",bib,2007-03-17 09:28:23,0,1989,mnu,eng,BK,MIU,umich,umich,google,google,"Bogin, Nina.",https://catalog.hathitrust.org/Record/2213594,https://hdl.handle.net/2027/mdp.39015018906555,Graywolf Press,True,True,"['minnesota state arts board', 'national endowment for the arts', 'united arts', 'mcknight foundation']"
mdp.39015018999113,0,ic,2231812,,MIU,990022318120106381,21117251,"1555971296,9781555971298",,90031855,The cardboard house / by Martín Adán ; translated & with an introduction by Katherine Silver.,"Graywolf Press, c1990.",bib,2012-12-04 19:30:38,0,1990,mnu,eng,BK,MIU,umich,umich,google,google,"Adán, Martín, 1908-1985.",https://catalog.hathitrust.org/Record/2231812,https://hdl.handle.net/2027/mdp.39015018999113,Graywolf Press,True,True,"['national endowment for the arts', 'minnesota state arts board', None, 'mcknight foundation', 'minnesota state arts board', 'united arts', 'national endowment for the arts']"
mdp.39015019042046,0,ic,1817645,,MIU,990018176450106381,12865389,"091530872X,9780915308729",,"85080545,85080545//r86",Buying time : an anthology celebrating 20 years of the literature program of the National Endowment for the Arts / edited by Scott Walker ; introduction by Ralph Ellison.,"Graywolf Press, c1985.",bib,2007-07-04 09:30:07,0,1985,mnu,eng,BK,MIU,umich,umich,google,google,,https://catalog.hathitrust.org/Record/1817645,https://hdl.handle.net/2027/mdp.39015019042046,Graywolf Press,True,True,"['new york community trust', None]"
mdp.39015019174450,0,ic,918102,,MIU,990009181020106381,17018661,"0915308924,9780915308927",,87080009,"A momentary order : poems / by A. Poulin, Jr.","Graywolf Press, 1987.",bib,2006-09-13 17:18:28,0,1987,mnu,eng,BK,MIU,umich,umich,google,google,"Poulin, A., Jr., 1938-1996.",https://catalog.hathitrust.org/Record/918102,https://hdl.handle.net/2027/mdp.39015019174450,Graywolf Press,True,True,"['national endowment for the arts', 'united arts']"
mdp.39015019186645,0,ic,827852,,MIU,990008278520106381,14925197,"0915308835,9780915308835",,86081786,"The complete French poems of Rainer Maria Rilke / translated by A. Poulin, Jr.","Graywolf Press, [1986]",bib,2008-07-02 00:30:14,0,1986,mnu,eng,BK,MIU,umich,umich,google,google,"Rilke, Rainer Maria, 1875-1926.",https://catalog.hathitrust.org/Record/827852,https://hdl.handle.net/2027/mdp.39015019186645,Graywolf Press,True,True,[]
mdp.39015019612418,0,ic,2435435,,MIU,990024354350106381,21668805,"1555971377,9781555971373",,90003652,Licorice : a novel / by Abby Frucht.,"Graywolf Press, 1990.",bib,2009-03-25 21:30:14,0,1990,mnu,eng,BK,MIU,umich,umich,google,google,"Frucht, Abby.",https://catalog.hathitrust.org/Record/2435435,https://hdl.handle.net/2027/mdp.39015019612418,Graywolf Press,True,True,"['national endowment for the arts', 'minnesota state arts board', 'mcknight foundation', 'minnesota state arts board']"
mdp.39015019964538,0,ic,847727,,MIU,990008477270106381,15227467,"091530886X,0915308878,9780915308866,9780915308873",,86081787,The boat of quiet hours : poems / by Jane Kenyon.,"Graywolf Press, 1986.",bib,2012-09-06 19:31:14,0,1986,mnu,eng,BK,MIU,umich,umich,google,google,"Kenyon, Jane.",https://catalog.hathitrust.org/Record/847727,https://hdl.handle.net/2027/mdp.39015019964538,Graywolf Press,True,True,[]
mdp.39015020635812,0,ic,2372192,,MIU,990023721920106381,21335159,"1555971288,9781555971281",,90003162,An autobiography / Edwin Muir.,"Graywolf Press, [1990]",bib,2012-03-18 19:30:12,0,1990,mnu,eng,BK,MIU,umich,umich,google,google,"Muir, Edwin, 1887-1959.",https://catalog.hathitrust.org/Record/2372192,https://hdl.handle.net/2027/mdp.39015020635812,Graywolf Press,True,True,"['minnesota state arts board', 'bush foundation', 'mcknight foundation', 'minnesota state arts board', 'united arts']"
mdp.39015020755057,0,ic,2208559,,MIU,990022085590106381,20893093,"1555971326,9781555971328",,"89-77990,89077990",Name and tears and other stories : forty years of Italian fiction / edited and translated by Kathrine Jason.,"Graywolf Press, 1990.",bib,2012-04-05 19:30:24,0,1990,mnu,eng,BK,MIU,umich,umich,google,google,,https://catalog.hathitrust.org/Record/2208559,https://hdl.handle.net/2027/mdp.39015020755057,Graywolf Press,True,True,"['national endowment for the arts', 'minnesota state arts board', 'national endowment for the arts', 'united arts', 'elena andrenelli']"
mdp.39015020838838,0,ic,2591566,,MIU,990025915660106381,25411832,"1555971652,9781555971656",,92007759,"The Horse has six legs : an anthology of Serbian poetry / edited, translated, and with an introduction by Charles Simic.","Graywolf Press, 1992.",bib,2012-06-25 19:30:11,0,1992,mnu,eng,BK,MIU,umich,umich,google,google,,https://catalog.hathitrust.org/Record/2591566,https://hdl.handle.net/2027/mdp.39015020838838,Graywolf Press,True,True,"['light (charioteer', 'the present (yale center for international and art studies', 'minnesota state arts board', 'national endowment for the arts', 'united arts']"
mdp.39015020840149,0,ic,2602537,,MIU,990026025370106381,25676449,"1555971768,9781555971762",,92010550,Can poetry matter? : essays on poetry and culture / by Dana Gioia.,"Graywolf Press, c1992.",bib,2012-09-06 19:31:16,0,1992,mnu,eng,BK,MIU,umich,umich,google,google,"Gioia, Dana.",https://catalog.hathitrust.org/Record/2602537,https://hdl.handle.net/2027/mdp.39015020840149,Graywolf Press,True,True,"['minnesota state arts board', 'national endowment for the arts', 'united arts']"
mdp.39015021615920,0,und,1537758,,MIU,990015377580106381,10666837,,07437471,86658048,The Graywolf annual.,"Graywolf Press, 1985-1993.",bib,2010-02-05 21:30:04,0,1993,mnu,eng,SE,MIU,umich,umich,google,google,,https://catalog.hathitrust.org/Record/1537758,https://hdl.handle.net/2027/mdp.39015021615920,Graywolf Press,True,True,"['national endowment for the arts', 'minnesota state arts board', 'united arts']"
mdp.39015021846608,0,ic,2469586,,MIU,990024695860106381,22661810,"1555971334,9781555971335",,90021205,Nearsights : selected poems / Valerio Magrelli ; edited and translated by Anthony Molino.,"Graywolf Press, c1991.",bib,2007-11-30 09:30:02,0,1991,mnu,eng,BK,MIU,umich,umich,google,google,"Magrelli, Valerio, 1957-",https://catalog.hathitrust.org/Record/2469586,https://hdl.handle.net/2027/mdp.39015021846608,Graywolf Press,True,True,"[None, 'minnesota state arts board', 'minnesota state legislature', 'national endowment for the arts', 'northwest area foundation', 'united arts', 'mcknight foundation', 'minnesota state arts board']"
mdp.39015021862852,0,ic,2473828,,MIU,990024738280106381,22860613,"1555971431,9781555971434",,90024675,Vital signs : international stories on aging / edited by Dorothy Sennett with Anne Czarniecki ; introduction by Robertson Davies.,"Graywolf Press, 1991.",bib,2012-06-21 19:30:16,0,1991,mnu,eng,BK,MIU,umich,umich,google,google,,https://catalog.hathitrust.org/Record/2473828,https://hdl.handle.net/2027/mdp.39015021862852,Graywolf Press,True,True,"['minnesota state arts board', 'minnesota state legislature', 'national endowment for the arts', 'mcknight foundation', 'minnesota state arts board', 'united arts']"
mdp.39015021863389,0,ic,2473752,,MIU,990024737520106381,22625152,"1555971512,9781555971519",,90021206,The sacraments of desire / Linda Gregg.,"Graywolf Press, 1991.",bib,2012-04-19 19:30:35,0,1991,mnu,eng,BK,MIU,umich,umich,google,google,"Gregg, Linda.",https://catalog.hathitrust.org/Record/2473752,https://hdl.handle.net/2027/mdp.39015021863389,Graywolf Press,True,True,"['national endowment for the arts', 'minnesota state arts board', 'minnesota state legislature', 'mcknight foundation', 'minnesota state arts board', 'united arts']"
mdp.39015021905578,0,ic,2480035,,MIU,990024800350106381,22625147,"155597144X,9781555971441",,90021203,The house tibet / Georgia Savage.,"Graywolf Press, 1991.",bib,2012-03-17 19:30:18,0,1991,mnu,eng,BK,MIU,umich,umich,google,google,"Savage, Georgia.",https://catalog.hathitrust.org/Record/2480035,https://hdl.handle.net/2027/mdp.39015021905578,Graywolf Press,True,True,"['national endowment for the arts', 'minnesota state arts board', 'mcknight foundation', 'minnesota state arts board', 'united arts']"
mdp.39015022058781,0,ic,2495108,,MIU,990024951080106381,23582880,"1555971466,9781555971465",,91015298,The subversive scribe : translating Latin American fiction / by Suzanne Jill Levine.,"Graywolf Press, 1991.",bib,2012-04-04 19:32:02,0,1991,mnu,eng,BK,MIU,umich,umich,google,google,"Levine, Suzanne Jill.",https://catalog.hathitrust.org/Record/2495108,https://hdl.handle.net/2027/mdp.39015022058781,Graywolf Press,True,True,"['minnesota state arts board', 'minnesota state legislature', 'national endowment for the arts', 'northwest area foundation', 'united arts']"
mdp.39015023662714,0,ic,1537758,v.9 1992,MIU,990015377580106381,10666837,,07437471,86658048,The Graywolf annual.,"Graywolf Press, 1985-1993.",bib,2012-07-24 19:30:05,0,1992,mnu,eng,SE,MIU,umich,umich,google,google,,https://catalog.hathitrust.org/Record/1537758,https://hdl.handle.net/2027/mdp.39015023662714,Graywolf Press,True,True,"['national endowment for the arts', 'minnesota state arts board', 'minnesota state legislature', 'andrew w. mellon foundation', ""lila wallace reader's digest fund"", 'mcknight foundation', 'united arts']"
mdp.39015024931944,0,ic,2514274,,MIU,990025142740106381,22811855,"1555971474,1555971482,9781555971472,9781555971489",,90024790,The gods of winter : poems / by Dana Gioia.,"Graywolf Press, 1991.",bib,2008-11-01 23:30:13,0,1991,mnu,eng,BK,MIU,umich,umich,google,google,"Gioia, Dana.",https://catalog.hathitrust.org/Record/2514274,https://hdl.handle.net/2027/mdp.39015024931944,Graywolf Press,True,True,"['the new criterion', 'minnesota state arts board', 'minnesota state legislature', 'national endowment for the arts', 'northwest area foundation', 'united arts', 'minnesota state arts board', 'mcknight foundation']"
mdp.39015024955000,0,ic,2516026,,MIU,990025160260106381,22811340,"1555971504,9781555971502",,"90024659,90024659 //r91",Ten seconds / Louis Edwards.,"Graywolf Press, c1991.",bib,2012-09-06 19:31:29,0,1991,mnu,eng,BK,MIU,umich,umich,google,google,"Edwards, Louis, 1962-",https://catalog.hathitrust.org/Record/2516026,https://hdl.handle.net/2027/mdp.39015024955000,Graywolf Press,True,True,"['jerome foundation', 'minnesota state arts board', 'minnesota state legislature', 'national endowment for the arts', 'mcknight foundation', 'minnesota state arts board', 'united arts', 'jerome foundation']"
mdp.39015024987599,0,ic,2525312,,MIU,990025253120106381,23583153,"1555971571,9781555971571",,91015574,The loom and other stories / R.A. Sasaki.,"Graywolf Press, c1991.",bib,2013-04-23 19:25:08,0,1991,mnu,eng,BK,MIU,umich,umich,google,google,"Sasaki, Ruth A., 1952-",https://catalog.hathitrust.org/Record/2525312,https://hdl.handle.net/2027/mdp.39015024987599,Graywolf Press,True,True,"['minnesota state arts board', 'minnesota state legislature', 'national endowment for the arts', 'jerome foundation', 'northwest area foundation', 'united arts']"
mdp.39015025194229,0,ic,2566290,,MIU,990025662900106381,21675203,"1555971350,9781555971359",,90038118,Through and through : Toledo stories / Joseph Geha.,"Graywolf Press, c1990.",bib,2012-06-11 19:30:16,0,1990,mnu,eng,BK,MIU,umich,umich,google,google,"Geha, Joseph.",https://catalog.hathitrust.org/Record/2566290,https://hdl.handle.net/2027/mdp.39015025194229,Graywolf Press,True,True,[]
mdp.39015025195457,0,ic,2566238,,MIU,990025662380106381,17652123,"1555971016,9781555971014",,87081373,The book of seeing with one's own eyes : short stories / by Sharon Doubiago.,"Graywolf Press, c1988.",bib,2010-07-03 20:30:25,0,1988,mnu,eng,BK,MIU,umich,umich,google,google,"Doubiago, Sharon.",https://catalog.hathitrust.org/Record/2566238,https://hdl.handle.net/2027/mdp.39015025195457,Graywolf Press,True,True,"['entertainment magazine', None, 'jerome foundation', 'national endowment for the arts', 'minnesota state arts board', 'united arts']"
mdp.39015025229488,0,ic,2559132,,MIU,990025591320106381,22661818,"1555971393,9781555971397",,90021207,"Cave dwellers : poems / A. Poulin, Jr.","Graywolf Press, 1991.",bib,2012-03-12 19:30:33,0,1991,mnu,eng,BK,MIU,umich,umich,google,google,"Poulin, A., Jr., 1938-1996.",https://catalog.hathitrust.org/Record/2559132,https://hdl.handle.net/2027/mdp.39015025229488,Graywolf Press,True,True,"['national endowment for the arts', 'minnesota state arts board', 'mcknight foundation', 'united arts']"
mdp.39015025299697,0,ic,2548304,,MIU,990025483040106381,24379660,"1555971563,9781555971564",,91032695,Moon crossing bridge : poetry / by Tess Gallagher.,"Graywolf Press, 1992.",bib,2012-09-06 19:31:31,0,1992,mnu,eng,BK,MIU,umich,umich,google,google,"Gallagher, Tess.",https://catalog.hathitrust.org/Record/2548304,https://hdl.handle.net/2027/mdp.39015025299697,Graywolf Press,True,True,"['minnesota state arts board', 'minnesota state legislature', 'national endowment for the arts', 'jerome foundation', 'northwest area foundation', 'united arts']"
mdp.39015025301436,0,ic,2548302,,MIU,990025483020106381,24378224,"1555971547,1555971555,9781555971540,9781555971557",,91029626,As if it matters / Eamon Grennan.,"Graywolf Press, c1992.",bib,2009-07-14 22:30:13,0,1992,mnu,eng,BK,MIU,umich,umich,google,google,"Grennan, Eamon, 1941-",https://catalog.hathitrust.org/Record/2548302,https://hdl.handle.net/2027/mdp.39015025301436,Graywolf Press,True,True,"['minnesota state arts board', 'minnesota state legislature', 'national endowment for the arts', 'jerome foundation', 'northwest area foundation', 'united arts']"
mdp.39015025359194,0,ic,1537758,v.7 1990,MIU,990015377580106381,10666837,,07437471,86658048,The Graywolf annual.,"Graywolf Press, 1985-1993.",bib,2012-05-09 04:30:27,0,1990,mnu,eng,SE,MIU,umich,umich,google,google,,https://catalog.hathitrust.org/Record/1537758,https://hdl.handle.net/2027/mdp.39015025359194,Graywolf Press,True,True,"['national endowment for the arts', None, 'minnesota state arts board', 'mcknight foundation', 'minnesota state arts board', 'united arts']"
mdp.39015026832660,0,ic,2784015,,MIU,990027840150106381,27726546,"1555971849,9781555971847",,93014645,The owl in the mask of the dreamer : collected poems / by John Haines.,"Graywolf Press, c1993.",bib,2012-09-08 19:30:28,0,1993,mnu,eng,BK,MIU,umich,umich,google,google,"Haines, John, 1924-2011.",https://catalog.hathitrust.org/Record/2784015,https://hdl.handle.net/2027/mdp.39015026832660,Graywolf Press,True,True,"['minnesota state arts board', 'minnesota state legislature', 'national endowment for the arts', 'jerome foundation', None, ""lila wallace reader's digest fund"", 'mcknight foundation', 'target', 'target', 'star tribune foundation', 'general mills foundation', 'united arts']"
mdp.39015026957996,0,ic,2534570,,MIU,990025345700106381,25201408,"1555971644,9781555971649",,92002513,Beyond PC : toward a politics of understanding / edited and with an introduction by Patricia Aufderheide.,"Graywolf Press, c1992.",bib,2009-02-07 22:30:31,0,1992,mnu,eng,BK,MIU,umich,umich,google,google,,https://catalog.hathitrust.org/Record/2534570,https://hdl.handle.net/2027/mdp.39015026957996,Graywolf Press,True,True,"['minnesota state arts board', 'minnesota state legislature', 'national endowment for the arts', 'jerome foundation', 'northwest area foundation', 'united arts']"
mdp.39015026959794,0,ic,2700722,,MIU,990027007220106381,27012363,"1555971873,9781555971878",,92038919,The aspect of eternity : essays / by Bruce Bawer.,"Graywolf Press, 1993.",bib,2012-03-22 19:30:08,0,1993,mnu,eng,BK,MIU,umich,umich,google,google,"Bawer, Bruce, 1956-",https://catalog.hathitrust.org/Record/2700722,https://hdl.handle.net/2027/mdp.39015026959794,Graywolf Press,True,True,"['the new criterion', 'minnesota state arts board', 'minnesota state legislature', 'national endowment for the arts', 'andrew w. mellon foundation', ""lila wallace reader's digest fund"", 'united arts']"
mdp.39015026970478,0,ic,2585921,,MIU,990025859210106381,24793732,"155597158X,9781555971588",,"91042208,91042208 //r92",Cloudstreet / Tim Winton.,"Graywolf Press, c1992.",bib,2012-04-19 19:30:41,0,1992,mnu,eng,BK,MIU,umich,umich,google,google,"Winton, Tim.",https://catalog.hathitrust.org/Record/2585921,https://hdl.handle.net/2027/mdp.39015026970478,Graywolf Press,True,True,"['minnesota state arts board', 'minnesota state legislature', 'national endowment for the arts', 'jerome foundation', 'northwest area foundation', 'united arts']"
mdp.39015028424607,0,ic,2581465,,MIU,990025814650106381,24954062,"1555971660,9781555971663",,91044630,Unravelling words and weaving water / Cecilia Vicuña ; translated by Eliot Weinberger and Suzanne Jill Levine ; edited and introduced by Eliot Weinberger.,"Graywolf Press, 1992.",bib,2012-06-04 19:30:13,0,1992,mnu,eng,BK,MIU,umich,umich,google,google,"Vicuña, Cecilia.",https://catalog.hathitrust.org/Record/2581465,https://hdl.handle.net/2027/mdp.39015028424607,Graywolf Press,True,True,"['minnesota state arts board', 'minnesota state legislature', 'national endowment for the arts', 'jerome foundation', 'northwest area foundation', 'united arts']"
